clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
0s6qjbse_r00_s1_p003	25	0s6qjbse	r00	image_p44284	image	/birds/Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg	['/birds/Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg']	win	3
0s6qjbse_r00_s1_p004	21	0s6qjbse	r00	image_p26201	image	/ifood/macaron/train_059626.jpg	['/ifood/macaron/train_059520.jpg', '/ifood/macaron/train_059956.jpg', '/ifood/macaron/train_059611.jpg', '/ifood/macaron/train_059822.jpg', '/ifood/macaron/train_059893.jpg', '/ifood/macaron/train_059640.jpg', '/ifood/macaron/train_059860.jpg', '/ifood/macaron/train_059599.jpg', '/ifood/macaron/train_059498.jpg', '/ifood/macaron/train_059745.jpg', '/ifood/macaron/train_059340.jpg']	win	4
0s6qjbse_r00_s1_p005	21	0s6qjbse	r00	image_p15493	image	/dogs/beagle/n02088364_5826.jpg	['/dogs/beagle/n02088364_5123.jpg', '/dogs/beagle/n02088364_4493.jpg', '/dogs/beagle/n02088364_12178.jpg', '/dogs/beagle/n02088364_17473.jpg', '/dogs/beagle/n02088364_13028.jpg', '/dogs/beagle/n02088364_14055.jpg', '/dogs/beagle/n02088364_17553.jpg', '/dogs/beagle/n02088364_16060.jpg', '/dogs/beagle/n02088364_12756.jpg', '/dogs/beagle/n02088364_10354.jpg', '/dogs/beagle/n02088364_14690.jpg']	win	5
0s6qjbse_r00_s1_p006	33	0s6qjbse	r00	image_p18050	image	/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0026_796289.jpg	['/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0060_23416.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0013_796278.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0046_23446.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0027_23482.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0032_796334.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0061_796300.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0003_796270.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0021_796265.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0064_23464.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0039_796308.jpg']	win	6
0s6qjbse_r01_s1_p000	35	0s6qjbse	r01	image_p18789	image	/birds/Rusty_Blackbird/Rusty_Blackbird_0074_6585.jpg	['/birds/Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0013_6902.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0052_7035.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0096_6846.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0093_6628.jpg']	win	0
0s6qjbse_r01_s1_p001	63	0s6qjbse	r01	image_p35090	image	/birds/European_Goldfinch/European_Goldfinch_0014_794672.jpg	['/birds/European_Goldfinch/European_Goldfinch_0070_33084.jpg', '/birds/European_Goldfinch/European_Goldfinch_0041_794645.jpg', '/birds/European_Goldfinch/European_Goldfinch_0052_33082.jpg', '/birds/European_Goldfinch/European_Goldfinch_0062_794657.jpg', '/birds/European_Goldfinch/European_Goldfinch_0068_33359.jpg', '/birds/European_Goldfinch/European_Goldfinch_0077_33346.jpg', '/birds/European_Goldfinch/European_Goldfinch_0100_794685.jpg', '/birds/European_Goldfinch/European_Goldfinch_0037_33149.jpg', '/birds/European_Goldfinch/European_Goldfinch_0022_794674.jpg', '/birds/European_Goldfinch/European_Goldfinch_0025_794647.jpg', '/birds/European_Goldfinch/European_Goldfinch_0078_33170.jpg']	win	1
0s6qjbse_r01_s1_p002	23	0s6qjbse	r01	image_p35578	image	/birds/Brandt_Cormorant/Brandt_Cormorant_0032_22886.jpg	['/birds/Brandt_Cormorant/Brandt_Cormorant_0065_23118.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0091_22825.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0016_23077.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0052_23356.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0062_23038.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0039_22945.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0021_23097.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0078_23203.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0014_23050.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0053_22957.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0067_23352.jpg']	win	2
0s6qjbse_r01_s1_p003	79	0s6qjbse	r01	image_p6336	image	/birds/Purple_Finch/Purple_Finch_0088_28076.jpg	['/birds/Purple_Finch/Purple_Finch_0032_27305.jpg', '/birds/Purple_Finch/Purple_Finch_0050_27702.jpg', '/birds/Purple_Finch/Purple_Finch_0086_27637.jpg', '/birds/Purple_Finch/Purple_Finch_0053_27543.jpg', '/birds/Purple_Finch/Purple_Finch_0048_27670.jpg', '/birds/Purple_Finch/Purple_Finch_0001_27571.jpg', '/birds/Purple_Finch/Purple_Finch_0111_27293.jpg', '/birds/Purple_Finch/Purple_Finch_0023_27986.jpg', '/birds/Purple_Finch/Purple_Finch_0097_27288.jpg', '/birds/Purple_Finch/Purple_Finch_0014_27322.jpg', '/birds/Purple_Finch/Purple_Finch_0033_27926.jpg']	win	3
0s6qjbse_r01_s1_p004	32	0s6qjbse	r01	image_p10472	image	/birds/Brandt_Cormorant/Brandt_Cormorant_0017_23141.jpg	['/birds/Brandt_Cormorant/Brandt_Cormorant_0032_22886.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0016_23077.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0018_23090.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0030_22926.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0003_22922.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0023_23254.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0083_23156.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0075_22970.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0014_23050.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0071_23007.jpg', '/birds/Brandt_Cormorant/Brandt_Cormorant_0002_23072.jpg']	win	4
0s6qjbse_r01_s1_p005	14	0s6qjbse	r01	image_p46623	image	/dogs/Labrador_retriever/n02099712_365.jpg	['/dogs/Labrador_retriever/n02099712_4428.jpg', '/dogs/Labrador_retriever/n02099712_6901.jpg', '/dogs/Labrador_retriever/n02099712_5599.jpg', '/dogs/Labrador_retriever/n02099712_4508.jpg', '/dogs/Labrador_retriever/n02099712_7411.jpg', '/dogs/Labrador_retriever/n02099712_7049.jpg', '/dogs/Labrador_retriever/n02099712_3430.jpg', '/dogs/Labrador_retriever/n02099712_3776.jpg', '/dogs/Labrador_retriever/n02099712_3829.jpg', '/dogs/Labrador_retriever/n02099712_7497.jpg', '/dogs/Labrador_retriever/n02099712_5689.jpg']	win	5
0s6qjbse_r01_s1_p006	35	0s6qjbse	r01	image_p47370	image	/birds/Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg	['/birds/Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg']	win	6
0s6qjbse_r02_s1_p000	27	0s6qjbse	r02	taboo_en_p1569	word	Ship	['Water', 'Boat', 'Sea', 'Ocean', 'Vessel']	win	0
0s6qjbse_r02_s1_p001	33	0s6qjbse	r02	taboo_en_p0078	word	Burst	['Explode', 'Balloon', 'Bomb', 'Detonate', 'Dynamite']	win	1
0s6qjbse_r02_s1_p005	36	0s6qjbse	r02	taboo_en_p0320	word	Jennifer Aniston	['Friends', 'Brad Pitt', 'Rachel', 'American', 'Blonde']	win	5
0s6qjbse_r02_s1_p006	82	0s6qjbse	r02	taboo_en_p0057	word	Builder	['Construction', 'Brick', 'House', 'Cement', 'Mason']	win	6
0s6qjbse_r02_s1_p007	19	0s6qjbse	r02	taboo_en_p0024	word	Skull	['Cranium', 'Pirate', 'Hamlet', 'Bone', 'Head']	win	7
0s6qjbse_r02_s1_p011	10	0s6qjbse	r02	taboo_en_p0328	word	Adele	['Singer', 'Voice', 'Famous', 'Songwriter', 'Artist']	loss	11
0s6qjbse_r02_s1_p012	27	0s6qjbse	r02	taboo_en_p2200	word	Gold	['Silver', 'Diamond', 'Mineral', 'Yellow', 'Shiny']	win	12
0s6qjbse_r02_s1_p013	13	0s6qjbse	r02	taboo_en_p0086	word	Mask	['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']	win	13
0s6qjbse_r03_s1_p000	22	0s6qjbse	r03	taboo_en_p0287	word	Lady Gaga	['Poker Face', 'Musician', 'Performer', 'American', 'Bad Romance']	win	0
0s6qjbse_r03_s1_p001	43	0s6qjbse	r03	taboo_en_p2547	word	South America	['Continent', 'Amazon', 'Brazil', 'Land', 'Argentina']	win	1
0s6qjbse_r03_s1_p002	29	0s6qjbse	r03	taboo_en_p2087	word	Coldplay	['Band', 'British', 'Music', 'Rock', 'Concert']	win	2
0s6qjbse_r03_s1_p003	15	0s6qjbse	r03	taboo_en_p2538	word	Social Media	['Facebook', 'Twitter', 'Sharing', 'Content', 'Internet']	win	3
0s6qjbse_r03_s1_p004	26	0s6qjbse	r03	taboo_en_p2023	word	Biography	['Life', 'Memoir', 'Book', 'Story', 'Autobiography']	win	4
0s6qjbse_r03_s1_p005	11	0s6qjbse	r03	taboo_en_p0446	word	John F. Kennedy International Airport	['Plane', 'Terminal', 'Flight', 'Tickets', 'New York']	loss	5
0s6qjbse_r03_s1_p006	73	0s6qjbse	r03	taboo_en_p2153	word	Evil	['Bad', 'Devil', 'Mean', 'Wicked', 'Wrongful']	skip	6
0s6qjbse_r03_s1_p007	46	0s6qjbse	r03	taboo_en_p0318	word	Tom Cruise	['Action', 'Top Gun', 'Movie', 'Scientology', 'Famous']	win	7
0s6qjbse_r04_s1_p000	29	0s6qjbse	r04	image_p30927	image	/birds/Cardinal/Cardinal_0094_17165.jpg	['/birds/Cardinal/Cardinal_0081_17291.jpg', '/birds/Cardinal/Cardinal_0052_18334.jpg', '/birds/Cardinal/Cardinal_0047_17673.jpg', '/birds/Cardinal/Cardinal_0097_17396.jpg', '/birds/Cardinal/Cardinal_0074_18339.jpg', '/birds/Cardinal/Cardinal_0056_18352.jpg', '/birds/Cardinal/Cardinal_0089_18005.jpg', '/birds/Cardinal/Cardinal_0072_17159.jpg', '/birds/Cardinal/Cardinal_0085_19162.jpg', '/birds/Cardinal/Cardinal_0019_17368.jpg', '/birds/Cardinal/Cardinal_0105_19045.jpg']	win	0
0s6qjbse_r04_s1_p001	41	0s6qjbse	r04	image_p3972	image	/dogs/toy_terrier/n02087046_430.jpg	['/dogs/toy_terrier/n02087046_5849.jpg', '/dogs/toy_terrier/n02087046_3462.jpg', '/dogs/toy_terrier/n02087046_6166.jpg', '/dogs/toy_terrier/n02087046_5541.jpg', '/dogs/toy_terrier/n02087046_5407.jpg', '/dogs/toy_terrier/n02087046_296.jpg', '/dogs/toy_terrier/n02087046_6357.jpg', '/dogs/toy_terrier/n02087046_5499.jpg', '/dogs/toy_terrier/n02087046_7960.jpg', '/dogs/toy_terrier/n02087046_3543.jpg', '/dogs/toy_terrier/n02087046_9864.jpg']	win	1
0s6qjbse_r04_s1_p002	44	0s6qjbse	r04	image_p13483	image	/dogs/Irish_water_spaniel/n02102973_1066.jpg	['/dogs/Irish_water_spaniel/n02102973_4087.jpg', '/dogs/Irish_water_spaniel/n02102973_2224.jpg', '/dogs/Irish_water_spaniel/n02102973_480.jpg', '/dogs/Irish_water_spaniel/n02102973_3461.jpg', '/dogs/Irish_water_spaniel/n02102973_1714.jpg', '/dogs/Irish_water_spaniel/n02102973_645.jpg', '/dogs/Irish_water_spaniel/n02102973_2209.jpg', '/dogs/Irish_water_spaniel/n02102973_4510.jpg', '/dogs/Irish_water_spaniel/n02102973_23.jpg', '/dogs/Irish_water_spaniel/n02102973_465.jpg', '/dogs/Irish_water_spaniel/n02102973_1377.jpg']	win	2
0s6qjbse_r04_s1_p003	30	0s6qjbse	r04	image_p31781	image	/ifood/shirred_egg/train_103388.jpg	['/ifood/shirred_egg/train_103409.jpg', '/ifood/shirred_egg/train_103539.jpg', '/ifood/shirred_egg/train_103229.jpg', '/ifood/shirred_egg/train_103348.jpg', '/ifood/shirred_egg/train_103322.jpg', '/ifood/shirred_egg/train_103313.jpg', '/ifood/shirred_egg/train_103474.jpg', '/ifood/shirred_egg/train_103424.jpg', '/ifood/shirred_egg/train_103511.jpg', '/ifood/shirred_egg/train_103443.jpg', '/ifood/shirred_egg/train_103145.jpg']	win	3
0s6qjbse_r04_s1_p004	42	0s6qjbse	r04	image_p48947	image	/ifood/strawberry_shortcake/train_037525.jpg	['/ifood/strawberry_shortcake/train_037654.jpg', '/ifood/strawberry_shortcake/train_037711.jpg', '/ifood/strawberry_shortcake/train_037376.jpg', '/ifood/strawberry_shortcake/train_037709.jpg', '/ifood/strawberry_shortcake/train_037762.jpg', '/ifood/strawberry_shortcake/train_037387.jpg', '/ifood/strawberry_shortcake/train_037437.jpg', '/ifood/strawberry_shortcake/train_037668.jpg', '/ifood/strawberry_shortcake/train_037528.jpg', '/ifood/strawberry_shortcake/train_037618.jpg', '/ifood/strawberry_shortcake/train_037537.jpg']	win	4
0s6qjbse_r04_s1_p005	67	0s6qjbse	r04	image_p39766	image	/ifood/macaron/train_059822.jpg	['/ifood/macaron/train_059745.jpg', '/ifood/macaron/train_059754.jpg', '/ifood/macaron/train_059870.jpg', '/ifood/macaron/train_059912.jpg', '/ifood/macaron/train_059893.jpg', '/ifood/macaron/train_059889.jpg', '/ifood/macaron/train_059340.jpg', '/ifood/macaron/train_059619.jpg', '/ifood/macaron/train_059476.jpg', '/ifood/macaron/train_059611.jpg', '/ifood/macaron/train_059334.jpg']	loss	5
0s6qjbse_r04_s1_p006	23	0s6qjbse	r04	image_p38094	image	/birds/Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg	['/birds/Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0115_2279.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg']	win	6
0ws3dc75_r01_s1_p000	21	0ws3dc75	r01	image_p27195	image	/dogs/whippet/n02091134_11765.jpg	['/dogs/whippet/n02091134_3685.jpg', '/dogs/whippet/n02091134_13743.jpg', '/dogs/whippet/n02091134_6616.jpg', '/dogs/whippet/n02091134_13348.jpg', '/dogs/whippet/n02091134_17950.jpg', '/dogs/whippet/n02091134_18590.jpg', '/dogs/whippet/n02091134_14094.jpg', '/dogs/whippet/n02091134_10690.jpg', '/dogs/whippet/n02091134_18435.jpg', '/dogs/whippet/n02091134_7375.jpg', '/dogs/whippet/n02091134_14363.jpg']	win	0
0ws3dc75_r01_s1_p001	27	0ws3dc75	r01	image_p25607	image	/ifood/croque_madame/train_094042.jpg	['/ifood/croque_madame/train_094439.jpg', '/ifood/croque_madame/train_094401.jpg', '/ifood/croque_madame/train_094034.jpg', '/ifood/croque_madame/train_094287.jpg', '/ifood/croque_madame/train_094412.jpg', '/ifood/croque_madame/train_094189.jpg', '/ifood/croque_madame/train_094358.jpg', '/ifood/croque_madame/train_094497.jpg', '/ifood/croque_madame/train_094430.jpg', '/ifood/croque_madame/train_094436.jpg', '/ifood/croque_madame/train_094473.jpg']	win	1
0ws3dc75_r01_s1_p002	18	0ws3dc75	r01	image_p13210	image	/ifood/dumpling/train_085633.jpg	['/ifood/dumpling/train_085666.jpg', '/ifood/dumpling/train_085503.jpg', '/ifood/dumpling/train_085626.jpg', '/ifood/dumpling/train_085614.jpg', '/ifood/dumpling/train_085713.jpg', '/ifood/dumpling/train_085655.jpg', '/ifood/dumpling/train_085493.jpg', '/ifood/dumpling/train_085877.jpg', '/ifood/dumpling/train_085727.jpg', '/ifood/dumpling/train_085434.jpg', '/ifood/dumpling/train_085419.jpg']	win	2
0ws3dc75_r01_s1_p003	29	0ws3dc75	r01	image_p37893	image	/ifood/pulled_pork_sandwich/train_033660.jpg	['/ifood/pulled_pork_sandwich/train_033847.jpg', '/ifood/pulled_pork_sandwich/train_033764.jpg', '/ifood/pulled_pork_sandwich/train_033948.jpg', '/ifood/pulled_pork_sandwich/train_033908.jpg', '/ifood/pulled_pork_sandwich/train_033818.jpg', '/ifood/pulled_pork_sandwich/train_033700.jpg', '/ifood/pulled_pork_sandwich/train_033939.jpg', '/ifood/pulled_pork_sandwich/train_033963.jpg', '/ifood/pulled_pork_sandwich/train_033846.jpg', '/ifood/pulled_pork_sandwich/train_033730.jpg', '/ifood/pulled_pork_sandwich/train_033732.jpg']	win	3
0ws3dc75_r01_s1_p004	30	0ws3dc75	r01	image_p45295	image	/ifood/compote/train_000668.jpg	['/ifood/compote/train_001095.jpg', '/ifood/compote/train_000906.jpg', '/ifood/compote/train_000544.jpg', '/ifood/compote/train_001006.jpg', '/ifood/compote/train_001073.jpg', '/ifood/compote/train_000584.jpg', '/ifood/compote/train_000548.jpg', '/ifood/compote/train_001051.jpg', '/ifood/compote/train_001033.jpg', '/ifood/compote/train_000802.jpg', '/ifood/compote/train_000891.jpg']	win	4
0ws3dc75_r01_s1_p005	27	0ws3dc75	r01	image_p32463	image	/dogs/basset/n02088238_11124.jpg	['/dogs/basset/n02088238_9797.jpg', '/dogs/basset/n02088238_9626.jpg', '/dogs/basset/n02088238_9789.jpg', '/dogs/basset/n02088238_9267.jpg', '/dogs/basset/n02088238_9900.jpg', '/dogs/basset/n02088238_13709.jpg', '/dogs/basset/n02088238_10129.jpg', '/dogs/basset/n02088238_11846.jpg', '/dogs/basset/n02088238_2822.jpg', '/dogs/basset/n02088238_5239.jpg', '/dogs/basset/n02088238_3066.jpg']	win	5
0ws3dc75_r01_s1_p006	34	0ws3dc75	r01	image_p11103	image	/ifood/compote/train_000548.jpg	['/ifood/compote/train_001006.jpg', '/ifood/compote/train_000906.jpg', '/ifood/compote/train_000787.jpg', '/ifood/compote/train_000551.jpg', '/ifood/compote/train_000873.jpg', '/ifood/compote/train_001033.jpg', '/ifood/compote/train_001117.jpg', '/ifood/compote/train_000956.jpg', '/ifood/compote/train_001039.jpg', '/ifood/compote/train_000705.jpg', '/ifood/compote/train_001073.jpg']	win	6
0ws3dc75_r01_s1_p007	32	0ws3dc75	r01	image_p3168	image	/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0066_797298.jpg	['/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0068_27196.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0048_27236.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0043_26990.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0079_797294.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0074_27156.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0084_27034.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0044_26976.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0001_27211.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0053_797276.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0042_27143.jpg', '/birds/Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0040_26985.jpg']	win	7
0ws3dc75_r01_s1_p008	53	0ws3dc75	r01	image_p21104	image	/birds/Chuck_will_Widow/Chuck_Will_Widow_0035_796985.jpg	['/birds/Chuck_will_Widow/Chuck_Will_Widow_0005_796998.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0043_797001.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0056_796996.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0058_796999.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0012_796956.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0027_796978.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0040_796976.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0054_22782.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0057_796970.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0028_796988.jpg']	win	8
0ws3dc75_r02_s1_p000	86	0ws3dc75	r02	taboo_en_p0093	word	Soldier	['Barracks', 'War', 'Militar', 'Army', 'Weapon']	win	0
0ws3dc75_r02_s1_p001	11	0ws3dc75	r02	taboo_en_p1353	word	Pearl	['Gem', 'Jewelry', 'Necklace', 'Oyster', 'Ocean']	skip	1
0ws3dc75_r02_s1_p003	37	0ws3dc75	r02	taboo_en_p0010	word	Tow truck	['Boom', 'Car', 'Accident', 'Park', 'Help']	win	3
0ws3dc75_r02_s1_p004	73	0ws3dc75	r02	taboo_en_p0118	word	Trumpet	['Instrument', 'Music', 'Play', 'Louis Armstrong', 'Jazz']	win	4
0ws3dc75_r03_s1_p000	58	0ws3dc75	r03	taboo_en_p0471	word	Suez Canal	['Bridge', 'Channel', 'Mediterranean', 'Artificial', 'Egypt']	skip	0
0ws3dc75_r03_s1_p001	17	0ws3dc75	r03	taboo_en_p0031	word	Cannibal	['Eat', 'Man-Eater', 'Human', 'Anthropophagus', 'Flesh']	loss	1
0ws3dc75_r03_s1_p002	32	0ws3dc75	r03	taboo_en_p2404	word	Nostradamus	['Doom', 'Bible', 'Oracle', 'Prediction', 'Soothsayer']	win	2
0ws3dc75_r03_s1_p003	50	0ws3dc75	r03	taboo_en_p2012	word	Bee	['Honey', 'Hive', 'Wasp', 'Bumble', 'Queen']	win	3
0ws3dc75_r03_s1_p004	12	0ws3dc75	r03	taboo_en_p2414	word	Ontology	['Metaphysics', 'Nature', 'Philosophical', 'Study', 'Being']	skip	4
0ws3dc75_r03_s1_p005	30	0ws3dc75	r03	taboo_en_p0128	word	Country	['State', 'Nation', 'Government', 'Border', 'Flag']	win	5
0ws3dc75_r03_s1_p006	33	0ws3dc75	r03	taboo_en_p2106	word	Cucumber	['Vegetable', 'Green', 'Pickle', 'Food', 'Dill']	win	6
0ws3dc75_r03_s1_p007	37	0ws3dc75	r03	taboo_en_p0437	word	Notre-dame De Paris	['Catholic', 'Cathedral', 'French', 'Architecture', 'Middle-Ages']	skip	7
0ws3dc75_r04_s1_p000	26	0ws3dc75	r04	image_p20970	image	/ifood/upside_down_cake/train_113860.jpg	['/ifood/upside_down_cake/train_113432.jpg', '/ifood/upside_down_cake/train_113627.jpg', '/ifood/upside_down_cake/train_113643.jpg', '/ifood/upside_down_cake/train_113696.jpg', '/ifood/upside_down_cake/train_113682.jpg', '/ifood/upside_down_cake/train_113752.jpg', '/ifood/upside_down_cake/train_113794.jpg', '/ifood/upside_down_cake/train_113554.jpg', '/ifood/upside_down_cake/train_113614.jpg', '/ifood/upside_down_cake/train_113831.jpg', '/ifood/upside_down_cake/train_113542.jpg']	win	0
0ws3dc75_r04_s1_p001	43	0ws3dc75	r04	image_p14727	image	/birds/Western_Grebe/Western_Grebe_0047_36203.jpg	['/birds/Western_Grebe/Western_Grebe_0099_36112.jpg', '/birds/Western_Grebe/Western_Grebe_0080_36310.jpg', '/birds/Western_Grebe/Western_Grebe_0106_36509.jpg', '/birds/Western_Grebe/Western_Grebe_0004_36130.jpg', '/birds/Western_Grebe/Western_Grebe_0090_36182.jpg', '/birds/Western_Grebe/Western_Grebe_0093_36193.jpg', '/birds/Western_Grebe/Western_Grebe_0044_36188.jpg', '/birds/Western_Grebe/Western_Grebe_0091_36194.jpg', '/birds/Western_Grebe/Western_Grebe_0089_36154.jpg', '/birds/Western_Grebe/Western_Grebe_0009_36477.jpg', '/birds/Western_Grebe/Western_Grebe_0034_36149.jpg']	loss	1
