clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
03hxmcfy_r04_s1_p011	14	03hxmcfy	r04	image_p7793	image	/dogs/Chesapeake_Bay_retriever/n02099849_171.jpg	['/dogs/Chesapeake_Bay_retriever/n02099849_2250.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_544.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_2706.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_3429.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_671.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_1449.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_4767.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_43.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_2315.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_140.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_1024.jpg']	win	11
03hxmcfy_r04_s1_p012	56	03hxmcfy	r04	image_p15123	image	/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0061_21967.jpg	['/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0033_21873.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0017_21719.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0103_21670.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0068_21860.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0100_21913.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0102_21696.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0058_21864.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0105_21714.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0011_21820.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0002_21819.jpg']	win	12
0oenipov_r00_s0_p000	19	0oenipov	r00	image_p48188	image	/ifood/sauerkraut/train_080176.jpg	['/ifood/sauerkraut/train_080204.jpg', '/ifood/sauerkraut/train_080236.jpg', '/ifood/sauerkraut/train_080185.jpg', '/ifood/sauerkraut/train_079998.jpg', '/ifood/sauerkraut/train_079974.jpg', '/ifood/sauerkraut/train_079846.jpg', '/ifood/sauerkraut/train_080192.jpg', '/ifood/sauerkraut/train_080230.jpg', '/ifood/sauerkraut/train_079990.jpg', '/ifood/sauerkraut/train_079918.jpg', '/ifood/sauerkraut/train_079951.jpg']	win	0
0oenipov_r00_s0_p001	22	0oenipov	r00	image_p48739	image	/dogs/Kerry_blue_terrier/n02093859_729.jpg	['/dogs/Kerry_blue_terrier/n02093859_806.jpg', '/dogs/Kerry_blue_terrier/n02093859_2279.jpg', '/dogs/Kerry_blue_terrier/n02093859_87.jpg', '/dogs/Kerry_blue_terrier/n02093859_2561.jpg', '/dogs/Kerry_blue_terrier/n02093859_808.jpg', '/dogs/Kerry_blue_terrier/n02093859_2579.jpg', '/dogs/Kerry_blue_terrier/n02093859_2030.jpg', '/dogs/Kerry_blue_terrier/n02093859_3376.jpg', '/dogs/Kerry_blue_terrier/n02093859_3209.jpg', '/dogs/Kerry_blue_terrier/n02093859_3394.jpg', '/dogs/Kerry_blue_terrier/n02093859_1136.jpg']	win	1
0oenipov_r00_s0_p002	22	0oenipov	r00	image_p40606	image	/ifood/dumpling/train_085455.jpg	['/ifood/dumpling/train_085727.jpg', '/ifood/dumpling/train_085720.jpg', '/ifood/dumpling/train_085721.jpg', '/ifood/dumpling/train_085321.jpg', '/ifood/dumpling/train_085397.jpg', '/ifood/dumpling/train_085649.jpg', '/ifood/dumpling/train_085614.jpg', '/ifood/dumpling/train_085814.jpg', '/ifood/dumpling/train_085350.jpg', '/ifood/dumpling/train_085706.jpg', '/ifood/dumpling/train_085745.jpg']	win	2
0oenipov_r00_s0_p003	15	0oenipov	r00	image_p45037	image	/dogs/Saluki/n02091831_3430.jpg	['/dogs/Saluki/n02091831_5244.jpg', '/dogs/Saluki/n02091831_3254.jpg', '/dogs/Saluki/n02091831_5879.jpg', '/dogs/Saluki/n02091831_8401.jpg', '/dogs/Saluki/n02091831_1512.jpg', '/dogs/Saluki/n02091831_346.jpg', '/dogs/Saluki/n02091831_3899.jpg', '/dogs/Saluki/n02091831_10639.jpg', '/dogs/Saluki/n02091831_699.jpg', '/dogs/Saluki/n02091831_4966.jpg', '/dogs/Saluki/n02091831_7769.jpg']	win	3
0oenipov_r00_s0_p004	30	0oenipov	r00	image_p22608	image	/birds/Lazuli_Bunting/Lazuli_Bunting_0039_15081.jpg	['/birds/Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0046_14787.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0057_14775.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0056_15032.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0030_14986.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0084_14815.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0008_15195.jpg']	win	4
0oenipov_r00_s0_p005	15	0oenipov	r00	image_p45940	image	/dogs/Brittany_spaniel/n02101388_2324.jpg	['/dogs/Brittany_spaniel/n02101388_3036.jpg', '/dogs/Brittany_spaniel/n02101388_1242.jpg', '/dogs/Brittany_spaniel/n02101388_10107.jpg', '/dogs/Brittany_spaniel/n02101388_8914.jpg', '/dogs/Brittany_spaniel/n02101388_5274.jpg', '/dogs/Brittany_spaniel/n02101388_5816.jpg', '/dogs/Brittany_spaniel/n02101388_2064.jpg', '/dogs/Brittany_spaniel/n02101388_9968.jpg', '/dogs/Brittany_spaniel/n02101388_9585.jpg', '/dogs/Brittany_spaniel/n02101388_6538.jpg', '/dogs/Brittany_spaniel/n02101388_2773.jpg']	win	5
0oenipov_r00_s0_p006	27	0oenipov	r00	image_p42265	image	/ifood/hummus/train_047235.jpg	['/ifood/hummus/train_047365.jpg', '/ifood/hummus/train_047052.jpg', '/ifood/hummus/train_047345.jpg', '/ifood/hummus/train_047464.jpg', '/ifood/hummus/train_047240.jpg', '/ifood/hummus/train_047313.jpg', '/ifood/hummus/train_047229.jpg', '/ifood/hummus/train_047311.jpg', '/ifood/hummus/train_047386.jpg', '/ifood/hummus/train_047428.jpg', '/ifood/hummus/train_047409.jpg']	win	6
0oenipov_r00_s0_p007	71	0oenipov	r00	image_p1420	image	/birds/Lazuli_Bunting/Lazuli_Bunting_0034_14864.jpg	['/birds/Lazuli_Bunting/Lazuli_Bunting_0041_15152.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0087_15096.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0030_14986.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0052_14618.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0101_14873.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0094_11894.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0097_14617.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0067_14672.jpg']	win	7
0oenipov_r00_s0_p008	32	0oenipov	r00	image_p45388	image	/birds/Chuck_will_Widow/Chuck_Will_Widow_0029_22751.jpg	['/birds/Chuck_will_Widow/Chuck_Will_Widow_0043_797001.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0041_796997.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0057_796970.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0033_22792.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0040_796976.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0008_796968.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0019_22806.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0021_796952.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0006_796986.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0059_796982.jpg', '/birds/Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg']	win	8
0oenipov_r00_s0_p009	14	0oenipov	r00	image_p0392	image	/dogs/collie/n02106030_18950.jpg	['/dogs/collie/n02106030_13834.jpg', '/dogs/collie/n02106030_15054.jpg', '/dogs/collie/n02106030_17418.jpg', '/dogs/collie/n02106030_14811.jpg', '/dogs/collie/n02106030_15613.jpg', '/dogs/collie/n02106030_16184.jpg', '/dogs/collie/n02106030_7689.jpg', '/dogs/collie/n02106030_2548.jpg', '/dogs/collie/n02106030_9153.jpg', '/dogs/collie/n02106030_16338.jpg', '/dogs/collie/n02106030_9815.jpg']	win	9
0oenipov_r01_s0_p000	12	0oenipov	r01	image_p13918	image	/ifood/shirred_egg/train_103544.jpg	['/ifood/shirred_egg/train_103229.jpg', '/ifood/shirred_egg/train_103257.jpg', '/ifood/shirred_egg/train_103530.jpg', '/ifood/shirred_egg/train_103121.jpg', '/ifood/shirred_egg/train_103138.jpg', '/ifood/shirred_egg/train_103322.jpg', '/ifood/shirred_egg/train_103383.jpg', '/ifood/shirred_egg/train_103422.jpg', '/ifood/shirred_egg/train_103479.jpg', '/ifood/shirred_egg/train_103315.jpg', '/ifood/shirred_egg/train_103234.jpg']	win	0
0oenipov_r01_s0_p001	12	0oenipov	r01	image_p7052	image	/dogs/Norwich_terrier/n02094258_3020.jpg	['/dogs/Norwich_terrier/n02094258_2525.jpg', '/dogs/Norwich_terrier/n02094258_1805.jpg', '/dogs/Norwich_terrier/n02094258_1996.jpg', '/dogs/Norwich_terrier/n02094258_112.jpg', '/dogs/Norwich_terrier/n02094258_3392.jpg', '/dogs/Norwich_terrier/n02094258_992.jpg', '/dogs/Norwich_terrier/n02094258_50.jpg', '/dogs/Norwich_terrier/n02094258_860.jpg', '/dogs/Norwich_terrier/n02094258_554.jpg', '/dogs/Norwich_terrier/n02094258_2911.jpg', '/dogs/Norwich_terrier/n02094258_3287.jpg']	win	1
0oenipov_r01_s0_p002	41	0oenipov	r01	image_p0706	image	/birds/Horned_Grebe/Horned_Grebe_0006_34718.jpg	['/birds/Horned_Grebe/Horned_Grebe_0062_34523.jpg', '/birds/Horned_Grebe/Horned_Grebe_0068_35111.jpg', '/birds/Horned_Grebe/Horned_Grebe_0077_34587.jpg', '/birds/Horned_Grebe/Horned_Grebe_0019_34811.jpg', '/birds/Horned_Grebe/Horned_Grebe_0078_34799.jpg', '/birds/Horned_Grebe/Horned_Grebe_0096_34452.jpg', '/birds/Horned_Grebe/Horned_Grebe_0069_34990.jpg', '/birds/Horned_Grebe/Horned_Grebe_0014_34968.jpg', '/birds/Horned_Grebe/Horned_Grebe_0071_35078.jpg', '/birds/Horned_Grebe/Horned_Grebe_0110_35012.jpg', '/birds/Horned_Grebe/Horned_Grebe_0088_35023.jpg']	win	2
0oenipov_r01_s0_p003	24	0oenipov	r01	image_p41893	image	/birds/Gadwall/Gadwall_0071_31655.jpg	['/birds/Gadwall/Gadwall_0088_31854.jpg', '/birds/Gadwall/Gadwall_0009_31847.jpg', '/birds/Gadwall/Gadwall_0075_30892.jpg', '/birds/Gadwall/Gadwall_0027_30966.jpg', '/birds/Gadwall/Gadwall_0055_30912.jpg', '/birds/Gadwall/Gadwall_0036_31760.jpg', '/birds/Gadwall/Gadwall_0047_31360.jpg', '/birds/Gadwall/Gadwall_0028_31623.jpg', '/birds/Gadwall/Gadwall_0019_30984.jpg', '/birds/Gadwall/Gadwall_0068_30886.jpg', '/birds/Gadwall/Gadwall_0076_31639.jpg']	win	3
0oenipov_r01_s0_p004	29	0oenipov	r01	image_p4736	image	/birds/Spotted_Catbird/Spotted_Catbird_0026_796818.jpg	['/birds/Spotted_Catbird/Spotted_Catbird_0034_19437.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0030_796801.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0012_796802.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0028_796813.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0005_19411.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0033_796805.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0044_796809.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0013_19428.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0020_796794.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0003_796822.jpg', '/birds/Spotted_Catbird/Spotted_Catbird_0039_796811.jpg']	win	4
0oenipov_r01_s0_p005	18	0oenipov	r01	image_p19214	image	/ifood/tagliatelle/train_040871.jpg	['/ifood/tagliatelle/train_040752.jpg', '/ifood/tagliatelle/train_040602.jpg', '/ifood/tagliatelle/train_040543.jpg', '/ifood/tagliatelle/train_040472.jpg', '/ifood/tagliatelle/train_040492.jpg', '/ifood/tagliatelle/train_040651.jpg', '/ifood/tagliatelle/train_040620.jpg', '/ifood/tagliatelle/train_040477.jpg', '/ifood/tagliatelle/train_040507.jpg', '/ifood/tagliatelle/train_040722.jpg', '/ifood/tagliatelle/train_040682.jpg']	win	5
0oenipov_r01_s0_p006	18	0oenipov	r01	image_p25738	image	/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0021_29929.jpg	['/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0031_29825.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0132_29300.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0089_29592.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0004_29701.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0124_29294.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0082_29445.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0139_29302.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0063_29507.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0084_29716.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0064_29546.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0038_29533.jpg']	win	6
0oenipov_r01_s0_p007	18	0oenipov	r01	image_p8204	image	/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0017_795490.jpg	['/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0049_42593.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0012_795469.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0013_42769.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0024_42616.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0033_42695.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0060_42595.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0016_795476.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0066_795514.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0007_795491.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0054_42709.jpg', '/birds/Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0001_795488.jpg']	win	7
0oenipov_r01_s0_p008	18	0oenipov	r01	image_p35285	image	/dogs/Yorkshire_terrier/n02094433_3613.jpg	['/dogs/Yorkshire_terrier/n02094433_4167.jpg', '/dogs/Yorkshire_terrier/n02094433_7191.jpg', '/dogs/Yorkshire_terrier/n02094433_2229.jpg', '/dogs/Yorkshire_terrier/n02094433_5868.jpg', '/dogs/Yorkshire_terrier/n02094433_5176.jpg', '/dogs/Yorkshire_terrier/n02094433_266.jpg', '/dogs/Yorkshire_terrier/n02094433_7445.jpg', '/dogs/Yorkshire_terrier/n02094433_3983.jpg', '/dogs/Yorkshire_terrier/n02094433_8535.jpg', '/dogs/Yorkshire_terrier/n02094433_3812.jpg', '/dogs/Yorkshire_terrier/n02094433_1177.jpg']	win	8
0oenipov_r01_s0_p009	41	0oenipov	r01	image_p21078	image	/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0012_2161.jpg	['/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg', '/birds/Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg']	loss	9
0oenipov_r01_s0_p010	20	0oenipov	r01	image_p0021	image	/ifood/fettuccine/train_096513.jpg	['/ifood/fettuccine/train_096583.jpg', '/ifood/fettuccine/train_096372.jpg', '/ifood/fettuccine/train_096383.jpg', '/ifood/fettuccine/train_096507.jpg', '/ifood/fettuccine/train_096446.jpg', '/ifood/fettuccine/train_096676.jpg', '/ifood/fettuccine/train_096822.jpg', '/ifood/fettuccine/train_096354.jpg', '/ifood/fettuccine/train_096691.jpg', '/ifood/fettuccine/train_096357.jpg', '/ifood/fettuccine/train_096574.jpg']	win	10
0oenipov_r01_s0_p011	16	0oenipov	r01	image_p34115	image	/birds/American_Crow/American_Crow_0099_25717.jpg	['/birds/American_Crow/American_Crow_0101_25118.jpg', '/birds/American_Crow/American_Crow_0043_25666.jpg', '/birds/American_Crow/American_Crow_0051_25505.jpg', '/birds/American_Crow/American_Crow_0050_25255.jpg', '/birds/American_Crow/American_Crow_0031_25433.jpg', '/birds/American_Crow/American_Crow_0139_25186.jpg', '/birds/American_Crow/American_Crow_0116_25199.jpg', '/birds/American_Crow/American_Crow_0074_25350.jpg', '/birds/American_Crow/American_Crow_0062_25587.jpg', '/birds/American_Crow/American_Crow_0093_25694.jpg', '/birds/American_Crow/American_Crow_0039_25061.jpg']	win	11
0oenipov_r01_s0_p012	22	0oenipov	r01	image_p36943	image	/birds/Gadwall/Gadwall_0027_30966.jpg	['/birds/Gadwall/Gadwall_0066_31557.jpg', '/birds/Gadwall/Gadwall_0009_31847.jpg', '/birds/Gadwall/Gadwall_0055_30912.jpg', '/birds/Gadwall/Gadwall_0085_31171.jpg', '/birds/Gadwall/Gadwall_0093_30898.jpg', '/birds/Gadwall/Gadwall_0041_31064.jpg', '/birds/Gadwall/Gadwall_0034_31212.jpg', '/birds/Gadwall/Gadwall_0075_30892.jpg', '/birds/Gadwall/Gadwall_0019_30984.jpg', '/birds/Gadwall/Gadwall_0010_31158.jpg', '/birds/Gadwall/Gadwall_0048_31312.jpg']	win	12
0oenipov_r02_s0_p001	18	0oenipov	r02	taboo_en_p1877	word	Window	['Glass', 'Door', 'Building', 'Outside', 'Light']	win	1
0oenipov_r02_s0_p002	10	0oenipov	r02	taboo_en_p0422	word	White House	['West Wing', 'Washington Dc', 'American', 'Capital', 'President']	win	2
0oenipov_r02_s0_p003	29	0oenipov	r02	taboo_en_p0136	word	Job	['Employment', 'Position', 'Career', 'Interview', 'Profession']	win	3
0oenipov_r02_s0_p004	45	0oenipov	r02	taboo_en_p2513	word	Second	['First', 'Third', 'Count', 'Grade', 'Ordinal']	win	4
0oenipov_r02_s0_p005	88	0oenipov	r02	taboo_en_p0730	word	Death	['Kill', 'End', 'Die', 'Mortuary', 'Suicide']	skip	5
0oenipov_r02_s0_p006	32	0oenipov	r02	taboo_en_p2137	word	Electron	['Atom', 'Particle', 'Molecule', 'Physics', 'Proton']	win	6
0oenipov_r03_s0_p000	61	0oenipov	r03	taboo_en_p0347	word	Winston Churchill	['World War 2', 'England', 'Britain', 'Prime Minister', 'Uk']	win	0
0oenipov_r03_s0_p001	25	0oenipov	r03	taboo_en_p0386	word	Shaquille O'neal	['Basketball', 'Kobe', 'Big', 'Sports', 'Kazaam']	win	1
0oenipov_r03_s0_p002	19	0oenipov	r03	taboo_en_p0007	word	Passport	['Document', 'Abroad', 'Travel', 'Control', 'Visa']	win	2
0oenipov_r03_s0_p003	58	0oenipov	r03	taboo_en_p2346	word	Matrix	['Movie', 'Structure', 'Neo', 'Mathematics', 'Table']	skip	3
0oenipov_r03_s0_p004	16	0oenipov	r03	taboo_en_p0058	word	Podium	['Winner', 'Champion', 'Platform', 'Competitor', 'Gold']	win	4
0oenipov_r03_s0_p005	11	0oenipov	r03	taboo_en_p0973	word	Green	['Color', 'Plants', 'Money', 'Broccoli', 'Nature']	win	5
0oenipov_r03_s0_p006	32	0oenipov	r03	taboo_en_p2398	word	Nile	['River', 'Egypt', 'Moses', 'Crocodile', 'Africa']	win	6
0oenipov_r03_s0_p007	14	0oenipov	r03	taboo_en_p0302	word	Abraham Lincoln	['Civil War', 'Famous', 'American', 'History', 'Slavery']	win	7
0oenipov_r03_s0_p008	43	0oenipov	r03	taboo_en_p2213	word	Greenhouse Gas	['Carbon Dioxide', 'Atmosphere', 'Energy', 'Thermal', 'Earth']	win	8
0oenipov_r03_s0_p009	18	0oenipov	r03	taboo_en_p0336	word	Heath Ledger	['Joker', 'Batman', 'Australian', 'Brokeback', 'Dead']	skip	9
0oenipov_r04_s0_p000	24	0oenipov	r04	image_p12331	image	/birds/Fish_Crow/Fish_Crow_0073_25977.jpg	['/birds/Fish_Crow/Fish_Crow_0037_26071.jpg', '/birds/Fish_Crow/Fish_Crow_0043_25847.jpg', '/birds/Fish_Crow/Fish_Crow_0055_26077.jpg', '/birds/Fish_Crow/Fish_Crow_0013_25939.jpg', '/birds/Fish_Crow/Fish_Crow_0083_25949.jpg', '/birds/Fish_Crow/Fish_Crow_0007_26023.jpg', '/birds/Fish_Crow/Fish_Crow_0060_26016.jpg', '/birds/Fish_Crow/Fish_Crow_0036_25911.jpg', '/birds/Fish_Crow/Fish_Crow_0031_25909.jpg', '/birds/Fish_Crow/Fish_Crow_0032_26014.jpg', '/birds/Fish_Crow/Fish_Crow_0079_26030.jpg']	win	0
0oenipov_r04_s0_p001	13	0oenipov	r04	image_p0024	image	/birds/Northern_Flicker/Northern_Flicker_0054_28913.jpg	['/birds/Northern_Flicker/Northern_Flicker_0078_28338.jpg', '/birds/Northern_Flicker/Northern_Flicker_0106_28441.jpg', '/birds/Northern_Flicker/Northern_Flicker_0053_28445.jpg', '/birds/Northern_Flicker/Northern_Flicker_0041_28697.jpg', '/birds/Northern_Flicker/Northern_Flicker_0125_28485.jpg', '/birds/Northern_Flicker/Northern_Flicker_0044_28592.jpg', '/birds/Northern_Flicker/Northern_Flicker_0118_28500.jpg', '/birds/Northern_Flicker/Northern_Flicker_0094_28726.jpg', '/birds/Northern_Flicker/Northern_Flicker_0016_28603.jpg', '/birds/Northern_Flicker/Northern_Flicker_0085_28378.jpg', '/birds/Northern_Flicker/Northern_Flicker_0037_28751.jpg']	win	1
0oenipov_r04_s0_p002	14	0oenipov	r04	image_p23164	image	/birds/Bobolink/Bobolink_0065_9375.jpg	['/birds/Bobolink/Bobolink_0020_9194.jpg', '/birds/Bobolink/Bobolink_0117_10215.jpg', '/birds/Bobolink/Bobolink_0056_9080.jpg', '/birds/Bobolink/Bobolink_0002_11085.jpg', '/birds/Bobolink/Bobolink_0044_9990.jpg', '/birds/Bobolink/Bobolink_0014_11055.jpg', '/birds/Bobolink/Bobolink_0120_10859.jpg', '/birds/Bobolink/Bobolink_0026_11057.jpg', '/birds/Bobolink/Bobolink_0053_10166.jpg', '/birds/Bobolink/Bobolink_0094_9823.jpg', '/birds/Bobolink/Bobolink_0032_10217.jpg']	win	2
0oenipov_r04_s0_p003	26	0oenipov	r04	image_p30110	image	/ifood/fettuccine/train_096579.jpg	['/ifood/fettuccine/train_096351.jpg', '/ifood/fettuccine/train_096756.jpg', '/ifood/fettuccine/train_096730.jpg', '/ifood/fettuccine/train_096383.jpg', '/ifood/fettuccine/train_096334.jpg', '/ifood/fettuccine/train_096590.jpg', '/ifood/fettuccine/train_096474.jpg', '/ifood/fettuccine/train_096650.jpg', '/ifood/fettuccine/train_096507.jpg', '/ifood/fettuccine/train_096300.jpg', '/ifood/fettuccine/train_096805.jpg']	win	3
0oenipov_r04_s0_p004	10	0oenipov	r04	image_p32316	image	/ifood/macaron/train_059909.jpg	['/ifood/macaron/train_059754.jpg', '/ifood/macaron/train_059444.jpg', '/ifood/macaron/train_059498.jpg', '/ifood/macaron/train_059926.jpg', '/ifood/macaron/train_059899.jpg', '/ifood/macaron/train_059358.jpg', '/ifood/macaron/train_059334.jpg', '/ifood/macaron/train_059423.jpg', '/ifood/macaron/train_059619.jpg', '/ifood/macaron/train_059893.jpg', '/ifood/macaron/train_059640.jpg']	win	4
0oenipov_r04_s0_p005	18	0oenipov	r04	image_p38108	image	/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0060_33589.jpg	['/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0043_33595.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0054_33633.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0096_33801.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0063_33492.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0091_33504.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0105_33663.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0017_33480.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0011_34020.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0087_33369.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0012_33998.jpg', '/birds/Boat_tailed_Grackle/Boat_Tailed_Grackle_0095_33568.jpg']	win	5
0oenipov_r04_s0_p006	16	0oenipov	r04	image_p5607	image	/ifood/compote/train_000802.jpg	['/ifood/compote/train_001076.jpg', '/ifood/compote/train_000891.jpg', '/ifood/compote/train_000873.jpg', '/ifood/compote/train_001033.jpg', '/ifood/compote/train_000952.jpg', '/ifood/compote/train_000955.jpg', '/ifood/compote/train_001004.jpg', '/ifood/compote/train_001073.jpg', '/ifood/compote/train_001095.jpg', '/ifood/compote/train_000956.jpg', '/ifood/compote/train_000584.jpg']	win	6
